insider_name,relationship_to_issuer,shares_bought,trade_date,transaction_type,shares,price_per_share,shares_owned_after_transaction,total_value,avg_book_price
NOSKI CHARLES H,Director,0.0,,,0.0,0.0,12180.0,0.0,0.0
List-Stoll Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-9000.0,09/10/2019,S,9000.0,135.5797,119579.0,1220217.3,10.204277506920112
Hogan Kathleen T,"EVP, Human Resources",-40000.0,09/10/2019,S,40000.0,135.2493,198042.0,5409972.0,27.317296331081288
Capossela Christopher C,"EVP, Chief Marketing Officer",-12500.0,09/05/2019,S,12500.0,139.8413,134579.0,1748016.2499999998,12.988774251554847
Capossela Christopher C,"EVP, Chief Marketing Officer",-6000.0,09/06/2019,S,6000.0,140.1,128579.0,840600.0,6.537615007116248
Nadella Satya,"Director, Chief Executive Officer",-0.0,09/04/2019,S,0.0,137.1576,1124339.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,09/04/2019,S,0.0,137.5399,1114086.0,0.0,0.0
Hood Amy,"EVP, Chief Financial Officer",-123769.0,09/04/2019,S,123769.0,137.261,433940.0,16988656.709,39.149782709591186
COURTOIS JEAN PHILIPPE,Executive Vice President,-11779.0,09/05/2019,S,11779.0,140.0,597727.0,1649060.0,2.7588849089969165
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,197883.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,59699.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-12500.0,09/05/2019,S,12500.0,139.355,147079.0,1741937.4999999998,11.84355006493109
BROD FRANK H,Chief Accounting Officer,-0.0,09/04/2019,S,0.0,137.17,54306.0,0.0,0.0
SMITH BRADFORD L,President,0.0,09/03/2019,A,0.0,0.0,894764.0,0.0,0.0
SMITH BRADFORD L,President,-69193.0,09/03/2019,F,69193.0,137.86,0.0,9538946.98,0.0
Nadella Satya,"Director, Chief Executive Officer",0.0,09/03/2019,A,0.0,0.0,1346121.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-132198.0,09/03/2019,F,132198.0,137.86,1213923.0,18224816.28,15.013156748821796
Hogan Kathleen T,"EVP, Human Resources",0.0,09/03/2019,A,0.0,0.0,274177.0,0.0,0.0
Hogan Kathleen T,"EVP, Human Resources",-36135.0,09/03/2019,F,36135.0,137.86,238042.0,4981571.100000001,20.927277959351713
Johnson Margaret L,"EVP, Business Development",0.0,09/03/2019,A,0.0,0.0,152160.0,0.0,0.0
Johnson Margaret L,"EVP, Business Development",-42449.0,09/03/2019,F,42449.0,137.86,71854.0,5852019.140000001,81.44319230662177
Johnson Margaret L,"EVP, Business Development",0.0,,,0.0,0.0,252304.0,0.0,0.0
Hood Amy,"EVP, Chief Financial Officer",0.0,09/03/2019,A,0.0,0.0,638015.0,0.0,0.0
Hood Amy,"EVP, Chief Financial Officer",-80306.0,09/03/2019,F,80306.0,137.86,557709.0,11070985.160000002,19.850827510404176
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,09/03/2019,A,0.0,0.0,613428.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,-3922.0,09/03/2019,F,3922.0,137.86,535588.0,540686.92,1.009520228235136
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,197883.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,59699.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",0.0,09/03/2019,A,0.0,0.0,196355.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-36776.0,09/03/2019,F,36776.0,137.86,159579.0,5069939.36,31.770717700950627
BROD FRANK H,Chief Accounting Officer,-5357.0,09/03/2019,F,5357.0,137.86,58306.0,738516.02,12.666209652522896
WARRIOR PADMASREE,Director,0.0,08/29/2019,A,0.0,0.0,10097.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,27279.0,0.0,0.0
STANTON JOHN W,Director,0.0,08/29/2019,A,0.0,0.0,73955.0,0.0,0.0
STANTON JOHN W,Director,0.0,,,0.0,0.0,7243.0,0.0,0.0
SORENSON ARNE M,Director,0.0,08/29/2019,A,0.0,0.0,3192.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,08/29/2019,A,0.0,0.0,39942.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,,,0.0,0.0,525.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
PANKE HELMUT,Director,0.0,08/29/2019,A,0.0,0.0,54076.0,0.0,0.0
PANKE HELMUT,Director,-111.0,08/29/2019,F,111.0,135.56,53965.0,15047.16,0.27883183544890205
NOSKI CHARLES H,Director,0.0,,,0.0,0.0,12180.0,0.0,0.0
List-Stoll Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Johnston Hugh F,Director,0.0,08/29/2019,A,0.0,0.0,3899.0,0.0,0.0
Johnston Hugh F,Director,0.0,,,0.0,0.0,0.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
Hogan Kathleen T,"EVP, Human Resources",-416.0,08/29/2019,F,416.0,135.56,0.0,56392.96,0.0
BROD FRANK H,Chief Accounting Officer,-489.0,08/29/2019,F,489.0,135.56,63663.0,66288.84,1.0412459356298007
Capossela Christopher C,"EVP, Chief Marketing Officer",-7000.0,08/13/2019,S,7000.0,138.15,122817.0,967050.0,7.873909963604387
Capossela Christopher C,"EVP, Chief Marketing Officer",-3500.0,08/08/2019,S,3500.0,138.0018,129817.0,483006.3,3.7206706363573336
Capossela Christopher C,"EVP, Chief Marketing Officer",-5311.0,07/31/2019,G,5311.0,0.0,136623.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-3372.0,08/01/2019,S,3372.0,138.0612,0.0,465542.36640000006,0.0
BROD FRANK H,Chief Accounting Officer,-4000.0,07/29/2019,S,4000.0,141.054,64152.0,564216.0,8.794986906098018
COURTOIS JEAN PHILIPPE,Executive Vice President,-4493.0,07/26/2019,F,4493.0,140.19,485166.0,629873.67,1.2982642435784866
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,197883.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,59699.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
WARRIOR PADMASREE,Director,0.0,,,0.0,0.0,9728.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,27279.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
NOSKI CHARLES H,Director,0.0,,,0.0,0.0,12180.0,0.0,0.0
List-Stoll Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
Hogan Kathleen T,"EVP, Human Resources",-15947.0,06/10/2019,S,15947.0,133.1695,202518.0,2123654.0165,10.4862482174424
BROD FRANK H,Chief Accounting Officer,-873.0,05/31/2019,F,873.0,125.73,68152.0,109762.29000000001,1.6105512677544314
SORENSON ARNE M,Director,0.0,05/28/2019,A,0.0,0.0,2823.0,0.0,0.0
WARRIOR PADMASREE,Director,0.0,05/28/2019,A,0.0,0.0,9728.0,0.0,0.0
STANTON JOHN W,Director,0.0,05/28/2019,A,0.0,0.0,73586.0,0.0,0.0
STANTON JOHN W,Director,0.0,,,0.0,0.0,7243.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,05/28/2019,A,0.0,0.0,39573.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,,,0.0,0.0,525.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
PANKE HELMUT,Director,0.0,05/28/2019,A,0.0,0.0,53799.0,0.0,0.0
PANKE HELMUT,Director,-119.0,05/28/2019,F,119.0,126.16,53655.0,15013.039999999999,0.2798069145466406
NOSKI CHARLES H,Director,0.0,,,0.0,0.0,12180.0,0.0,0.0
List-Stoll Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Johnston Hugh F,Director,0.0,05/28/2019,A,0.0,0.0,3530.0,0.0,0.0
Johnston Hugh F,Director,0.0,,,0.0,0.0,0.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,-5000.0,05/29/2019,G,5000.0,0.0,489659.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,197883.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,59699.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-2000.0,05/14/2019,S,2000.0,125.535,144934.0,251070.0,1.7323057391640333
Capossela Christopher C,"EVP, Chief Marketing Officer",-3000.0,05/15/2019,S,3000.0,126.3429,141934.0,379028.7,2.670457395690955
Capossela Christopher C,"EVP, Chief Marketing Officer",-1600.0,05/08/2019,G,1600.0,0.0,146934.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-3000.0,05/03/2019,S,3000.0,128.8733,0.0,386619.9,0.0
SMITH BRADFORD L,President,-192300.0,04/30/2019,S,192300.0,130.3391,754442.0,25064208.93,33.22218133401905
SMITH BRADFORD L,President,-8405.0,04/03/2019,G,8405.0,0.0,0.0,0.0,0.0
Hogan Kathleen T,"EVP, Human Resources",-1142.0,03/19/2019,F,1142.0,117.57,218465.0,134264.94,0.6145832970956446
Hogan Kathleen T,"EVP, Human Resources",-878.0,03/18/2019,F,878.0,115.91,219607.0,101768.98,0.46341409882198653
WARRIOR PADMASREE,Director,0.0,,,0.0,0.0,9332.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,27279.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
NOSKI CHARLES H,Director,0.0,,,0.0,0.0,12180.0,0.0,0.0
List-Stoll Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-5000.0,03/08/2019,S,5000.0,110.4617,156866.0,552308.5,3.5208936289571993
Capossela Christopher C,"EVP, Chief Marketing Officer",-5500.0,03/11/2019,S,5500.0,112.4062,151366.0,618234.1,4.084365709604534
Hogan Kathleen T,"EVP, Human Resources",-6316.0,02/28/2019,F,6316.0,112.17,220485.0,708465.72,3.213215048642765
SMITH BRADFORD L,President,-9608.0,02/28/2019,F,9608.0,112.17,955046.0,1077729.36,1.1284580638000683
Nadella Satya,"Director, Chief Executive Officer",-20306.0,02/28/2019,F,20306.0,112.17,1104932.0,2277724.02,2.0614155622246435
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/01/2019,S,0.0,112.2662,1090898.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-0.0,03/01/2019,S,0.0,112.8038,1089598.0,0.0,0.0
Johnson Margaret L,"EVP, Business Development",-5276.0,02/28/2019,F,5276.0,112.17,78174.0,591808.92,7.570406017345921
Johnson Margaret L,"EVP, Business Development",0.0,,,0.0,0.0,240781.0,0.0,0.0
Hood Amy,"EVP, Chief Financial Officer",-12814.0,02/28/2019,F,12814.0,112.17,478971.0,1437346.3800000001,3.000904814696506
COURTOIS JEAN PHILIPPE,Executive Vice President,-2503.0,02/28/2019,F,2503.0,112.17,494659.0,280761.51,0.5675859733675118
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,197883.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,59699.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-4465.0,02/28/2019,F,4465.0,112.17,161866.0,500839.05,3.094158439697033
BROD FRANK H,Chief Accounting Officer,-6174.0,02/28/2019,F,6174.0,112.17,53069.0,692537.58,13.049757485537695
BROD FRANK H,Chief Accounting Officer,-0.0,02/28/2019,S,0.0,112.76,45849.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,-28147.0,02/15/2019,S,28147.0,108.1379,497162.0,3043757.4713,6.1222649182761355
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,197883.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,59699.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",0.0,02/06/2019,A,0.0,0.0,1746854.0,0.0,0.0
Nadella Satya,"Director, Chief Executive Officer",-354150.0,02/06/2019,F,354150.0,107.22,1392704.0,37971963.0,27.264919896833785
Nadella Satya,"Director, Chief Executive Officer",-0.0,02/06/2019,S,0.0,106.0117,1125238.0,0.0,0.0
WARRIOR PADMASREE,Director,0.0,01/31/2019,A,0.0,0.0,9332.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,27279.0,0.0,0.0
STANTON JOHN W,Director,0.0,01/31/2019,A,0.0,0.0,73190.0,0.0,0.0
STANTON JOHN W,Director,0.0,,,0.0,0.0,7243.0,0.0,0.0
SORENSON ARNE M,Director,0.0,01/31/2019,A,0.0,0.0,2427.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,01/31/2019,A,0.0,0.0,39177.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,,,0.0,0.0,525.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
PANKE HELMUT,Director,0.0,01/31/2019,A,0.0,0.0,53547.0,0.0,0.0
PANKE HELMUT,Director,-144.0,01/31/2019,F,144.0,104.43,53403.0,15037.920000000002,0.2815931689230942
NOSKI CHARLES H,Director,0.0,,,0.0,0.0,12180.0,0.0,0.0
List-Stoll Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Johnston Hugh F,Director,0.0,01/31/2019,A,0.0,0.0,3134.0,0.0,0.0
Johnston Hugh F,Director,0.0,,,0.0,0.0,0.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,-4493.0,01/28/2019,F,4493.0,107.17,525309.0,481514.81,0.9166315635178532
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,197883.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,59699.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
COURTOIS JEAN PHILIPPE,Executive Vice President,0.0,,,0.0,0.0,16400.0,0.0,0.0
WARRIOR PADMASREE,Director,0.0,,,0.0,0.0,8854.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,27279.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
NOSKI CHARLES H,Director,0.0,,,0.0,0.0,12180.0,0.0,0.0
List-Stoll Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-4000.0,12/10/2018,S,4000.0,105.5,169931.0,422000.0,2.4833608935391425
Capossela Christopher C,"EVP, Chief Marketing Officer",-3600.0,12/11/2018,G,3600.0,0.0,166331.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-4000.0,12/06/2018,S,4000.0,108.0,173931.0,432000.0,2.4837435534781034
SMITH BRADFORD L,President,-14000.0,12/04/2018,G,14000.0,0.0,0.0,0.0,0.0
Capossela Christopher C,"EVP, Chief Marketing Officer",-10000.0,12/03/2018,S,10000.0,111.766,177931.0,1117660.0,6.281423697950329
BROD FRANK H,Chief Accounting Officer,-914.0,11/30/2018,F,914.0,110.19,59243.0,100713.66,1.7000094525935554
WARRIOR PADMASREE,Director,0.0,11/27/2018,A,0.0,0.0,8854.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,1066.0,0.0,0.0
THOMPSON JOHN WENDELL,Director,0.0,,,0.0,0.0,27279.0,0.0,0.0
STANTON JOHN W,Director,0.0,11/27/2018,A,0.0,0.0,72712.0,0.0,0.0
STANTON JOHN W,Director,0.0,,,0.0,0.0,7243.0,0.0,0.0
SORENSON ARNE M,Director,0.0,11/27/2018,A,0.0,0.0,1949.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,11/27/2018,A,0.0,0.0,38699.0,0.0,0.0
SCHARF CHARLES W,Director,0.0,,,0.0,0.0,525.0,0.0,0.0
PRITZKER PENNY S,Director,0.0,,,0.0,0.0,12000.0,0.0,0.0
PETERSON SANDRA E,Director,0.0,,,0.0,0.0,5400.0,0.0,0.0
PANKE HELMUT,Director,0.0,11/27/2018,A,0.0,0.0,53210.0,0.0,0.0
PANKE HELMUT,Director,-141.0,11/27/2018,F,141.0,107.14,53069.0,15106.74,0.2846622321882832
NOSKI CHARLES H,Director,0.0,,,0.0,0.0,12180.0,0.0,0.0
List-Stoll Teri,Director,0.0,,,0.0,0.0,3398.0,0.0,0.0
Johnston Hugh F,Director,0.0,11/27/2018,A,0.0,0.0,2656.0,0.0,0.0
Johnston Hugh F,Director,0.0,,,0.0,0.0,0.0,0.0,0.0
Hoffman Reid,Director,0.0,,,0.0,0.0,15805.0,0.0,0.0
Hogan Kathleen T,"EVP, Human Resources",-36500.0,11/08/2018,S,36500.0,111.284,226801.0,4061866.0,17.90938311559473
BROD FRANK H,Chief Accounting Officer,-2000.0,11/05/2018,S,2000.0,107.1815,64676.0,214363.0,3.3144133836353515
BROD FRANK H,Chief Accounting Officer,-20000.0,10/31/2018,S,20000.0,107.695,66676.0,2153900.0,32.303977443157954
Nadella Satya,"Director, Chief Executive Officer",-36025.0,10/26/2018,S,36025.0,105.4353,1014247.0,3798306.6825,3.7449523464205465
Nadella Satya,"Director, Chief Executive Officer",-68836.0,10/26/2018,S,68836.0,106.3265,945411.0,7319090.954,7.741702766310102
Nadella Satya,"Director, Chief Executive Officer",-81150.0,10/26/2018,S,81150.0,107.1837,864261.0,8697957.255,10.064039977506797
Nadella Satya,"Director, Chief Executive Officer",-17407.0,10/26/2018,S,17407.0,108.2537,846854.0,1884372.1559,2.2251440695798803
